Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclrtMemcpyAsync,297.97,47,6.34,2.63,16.11,10.966
host,acl,aclrtQueryEventStatus,249.79,461,0.542,0.31,5.13,0.09
host,acl,aclrtRecordEvent,12189.57,1828,6.668,2.78,42.72,6.847
host,acl,aclrtRecordNotify,5605.46,1048,5.349,3.88,26.2,1.342
host,acl,aclrtStreamGetId,428.14,1048,0.409,0.2,2.13,0.024
host,acl,aclrtStreamWaitEvent,8453.33,1304,6.483,4.47,1075.7,879.208
host,acl,aclrtSynchronizeDeviceWithTimeout,2313.27,6,385.545,18.16,696.47,82716.783
host,acl,aclrtSynchronizeStream,327181.58,839,389.966,2.26,26604.81,1170077.737
host,acl,aclrtSynchronizeStreamWithTimeout,9747.82,868,11.23,1.18,2088.2,16264.966
host,acl,aclrtWaitAndResetNotify,5812.54,1572,3.698,1.12,12.1,3.152
host,acl,hcom_allGather_,673.87,4,168.468,146.91,207.11,596.725
host,acl,hcom_allReduce_,81391.37,516,157.735,122.06,523.59,942.378
host,acl,hcom_broadcast_,859.01,4,214.753,210.94,223.65,27.365
host,node,launch,595251.99,24703,24.096,2.54,26649.21,46246.363
