Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclnnLeScalar,31.07,2,15.535,8.53,22.54,49.07
host,acl,aclnnLogicalNot,2099.89,256,8.203,5.96,33.19,2.88
host,acl,aclnnLtScalar,154.89,9,17.21,8.23,51.81,187.317
host,acl,aclnnLtTensor,1648.57,192,8.586,6.69,29.84,2.892
host,acl,aclnnMatmul,16550.81,1796,9.215,6,74.82,8.464
host,acl,aclnnMax,121.03,9,13.448,10.67,14.75,1.323
host,acl,aclnnMaxDim,30.64,1,30.64,30.64,30.64,0
host,acl,aclnnMean,11196.32,1028,10.891,7.72,53.78,5.854
host,acl,aclnnMul,26639.49,3340,7.976,5.15,83.12,7.6
host,acl,aclnnNeg,5972.89,512,11.666,6.47,66.95,22.67
host,acl,aclnnNonzero,20314.5,64,317.414,95.92,664.4,34718.778
host,acl,aclnnNonzeroGetWorkspaceSize,1903.47,64,29.742,24.09,69.63,42.51
host,acl,aclnnNonzeroV2,178564.72,768,232.506,62.61,4436.65,115858.617
host,acl,aclnnNonzeroV2GetWorkspaceSize,14764.25,768,19.224,13.09,70.87,28.362
host,acl,aclnnPowTensorScalar,8380.34,1028,8.152,5.12,47.9,5.305
host,acl,aclnnReduceSum,50.09,3,16.697,10.26,28.78,73.107
host,acl,aclnnRsqrt,6949.22,1028,6.76,4.75,26.45,1.515
host,acl,aclnnSWhere,58.29,3,19.43,9.76,37.21,158.47
host,acl,aclnnSilu,2102.14,256,8.211,5.71,44.15,7.07
host,acl,aclnnSin,40.72,4,10.18,7.43,14.06,6.122
host,acl,aclnnSubs,83.21,5,16.642,9.53,37.48,111.458
host,acl,aclnnTril,486.34,64,7.599,5.27,17.36,2.809
host,acl,aclrtCreateEventExWithFlag,2258.8,1304,1.732,0.56,49.14,2.405
host,acl,aclrtCtxSetSysParamOpt,17075.63,36246,0.471,0.18,48.99,0.255
host,acl,aclrtDestroyEvent,1488.95,1437,1.036,0.52,37.58,1.476
host,acl,aclrtFree,34.58,4,8.645,5.79,10.25,2.897
host,acl,aclrtGetCurrentContext,234.63,524,0.448,0.34,1.08,0.004
host,acl,aclrtGetDeviceCount,4.27,2,2.135,1.85,2.42,0.081
host,acl,aclrtGetHardwareSyncAddr,975.93,2175,0.449,0.24,1.65,0.022
host,acl,aclrtGetResInCurrentThread,1131.02,3054,0.37,0.11,2.71,0.078
host,acl,aclrtGetStreamAttribute,5076.09,19171,0.265,0.18,28.68,0.046
host,acl,aclrtLaunchKernelWithHostArgs,119897.03,23201,5.168,2.11,493.22,14.261
host,acl,aclrtMallocWithCfg,77.01,4,19.253,12.92,28.78,38.041
host,acl,aclrtMemcpy,17536.14,857,20.462,15.09,85.42,25.878
host,acl,aclrtMemcpyAsync,265.3,45,5.896,2.65,15.76,9.07
host,acl,aclrtQueryEventStatus,354.07,657,0.539,0.25,3.92,0.043
host,acl,aclrtRecordEvent,11836.08,1828,6.475,3,38.64,5.548
host,acl,aclrtRecordNotify,5471.46,1048,5.221,3.9,16.14,0.835
host,acl,aclrtStreamGetId,383.34,1048,0.366,0.2,0.73,0.009
host,acl,aclrtStreamWaitEvent,7323.16,1304,5.616,4.48,51.11,3.553
host,acl,aclrtSynchronizeDeviceWithTimeout,2187.87,6,364.645,16.77,801.99,77716.735
host,acl,aclrtSynchronizeStream,147573.04,833,177.159,8.26,4360.23,106329.266
host,acl,aclrtSynchronizeStreamWithTimeout,7595.91,856,8.874,1.64,2043.62,9196.862
host,acl,aclrtWaitAndResetNotify,5930.32,1572,3.772,1.15,101.84,10.905
host,acl,hcom_allGather_,608.02,4,152.005,146.09,156.53,18.547
host,acl,hcom_allReduce_,73524.27,516,142.489,117.22,339.64,527.981
host,acl,hcom_broadcast_,746.92,4,186.73,157.07,218.66,529.482
host,node,launch,395355.59,23725,16.664,2.59,4396.68,5559.814
