Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclnnSWhere,38.28,3,12.76,11.38,14.32,1.457
host,acl,aclnnSilu,2350.37,256,9.181,6.08,68.75,15.12
host,acl,aclnnSin,41.16,4,10.29,8.88,13.06,2.663
host,acl,aclnnSubs,99.74,5,19.948,9.73,34.13,121.314
host,acl,aclnnTril,497.45,64,7.773,5.96,14.31,1.614
host,acl,aclrtCreateEventExWithFlag,2668.23,1304,2.046,0.53,56.66,5.068
host,acl,aclrtCtxSetSysParamOpt,16356.68,36290,0.451,0.17,36.23,0.151
host,acl,aclrtDestroyEvent,1532.9,1264,1.213,0.3,150.76,20.336
host,acl,aclrtFree,39.63,4,9.907,6.23,12.82,6.225
host,acl,aclrtGetCurrentContext,224.28,524,0.428,0.32,1.18,0.005
host,acl,aclrtGetDeviceCount,3.48,2,1.74,1.68,1.8,0.004
host,acl,aclrtGetHardwareSyncAddr,987.95,2175,0.454,0.25,1.84,0.02
host,acl,aclrtGetResInCurrentThread,1179.69,3058,0.386,0.1,3.07,0.09
host,acl,aclrtGetStreamAttribute,5183.56,19193,0.27,0.17,20.86,0.025
host,acl,aclrtLaunchKernelWithHostArgs,131750.04,24179,5.449,2.02,74.66,3.888
host,acl,aclrtMallocWithCfg,79.81,4,19.952,12.58,33.3,62.811
host,acl,aclrtMemcpy,17831.35,875,20.379,14.03,45.27,23.995
host,acl,aclrtMemcpyAsync,323.77,47,6.889,3.52,18.09,11.783
host,acl,aclrtQueryEventStatus,306.72,484,0.634,0.26,34.92,2.476
host,acl,aclrtRecordEvent,12439.87,1828,6.805,2.88,47.02,6.7
host,acl,aclrtRecordNotify,5566.26,1048,5.311,3.54,29.97,1.695
host,acl,aclrtStreamGetId,361.95,1048,0.345,0.17,0.9,0.009
host,acl,aclrtStreamWaitEvent,7636.6,1304,5.856,4.46,59.88,6.984
host,acl,aclrtSynchronizeDeviceWithTimeout,1662.5,6,277.083,19.27,716.84,84478.966
host,acl,aclrtSynchronizeStream,303100.63,839,361.264,2.48,12453.42,499881.21
host,acl,aclrtSynchronizeStreamWithTimeout,9592.01,868,11.051,1.2,2090.1,15938.128
host,acl,aclrtWaitAndResetNotify,5979.19,1572,3.804,1.13,30.93,3.427
host,acl,hcom_allGather_,661.23,4,165.308,156.07,175.36,80.876
host,acl,hcom_allReduce_,78676.92,516,152.475,121.76,356.99,527.198
host,acl,hcom_broadcast_,810.54,4,202.635,184.88,233.97,406.465
host,node,launch,571283.39,24703,23.126,2.48,12508.2,22436.895
