Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclnnInplaceCopyGetWorkspaceSize,478.21,47,10.175,4.9,53.94,62.697
host,acl,aclnnInplaceFillScalar,146.02,5,29.204,8.48,98.75,1227.303
host,acl,aclnnInplaceMaskedFillScalar,236.67,9,26.297,10.63,69.52,284.351
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,99.73,5,19.946,13.3,33.67,54.01
host,acl,aclnnInplaceOne,691.7,64,10.808,7.65,16.63,2.792
host,acl,aclnnInplaceZero,270.62,21,12.887,7.5,27.75,28.784
host,acl,aclnnLeScalar,21.29,2,10.645,9.09,12.2,2.418
host,acl,aclnnLogicalNot,2582.52,256,10.088,6.83,33.21,5.728
host,acl,aclnnLtScalar,123.93,9,13.77,8.59,19.35,12.575
host,acl,aclnnLtTensor,2346.35,192,12.221,8.19,121.28,76.884
host,acl,aclnnMatmul,20315.06,1796,11.311,6.07,233.26,36.767
host,acl,aclnnMax,153.45,9,17.05,12.24,21.47,11.201
host,acl,aclnnMaxDim,25.15,1,25.15,25.15,25.15,0
host,acl,aclnnMean,13478.84,1028,13.112,8.87,91.01,16.361
host,acl,aclnnMul,34299.15,3340,10.269,5.45,57.85,12.896
host,acl,aclnnNeg,8898.53,512,17.38,11.28,56.81,17.03
host,acl,aclnnNonzero,80791.27,64,1262.364,101.12,23896.76,8498638.273
host,acl,aclnnNonzeroGetWorkspaceSize,2947.79,64,46.059,27.02,892.88,11423.435
host,acl,aclnnNonzeroV2,103935.03,768,135.332,63.62,5509.66,51118.056
host,acl,aclnnNonzeroV2GetWorkspaceSize,21569.42,768,28.085,15.1,62.47,57.508
host,acl,aclnnPowTensorScalar,11499.01,1028,11.186,6.79,256.31,65.091
host,acl,aclnnReduceSum,54.35,3,18.117,12.74,28.37,52.607
host,acl,aclnnRsqrt,9232.72,1028,8.981,5.28,131.14,25.873
host,acl,aclnnSWhere,51.05,3,17.017,10.93,20.06,18.524
host,acl,aclnnSilu,2787.42,256,10.888,6.39,225.73,213.358
host,acl,aclnnSin,45.95,4,11.488,9.67,14.84,3.931
host,acl,aclnnSubs,70.47,5,14.094,10.78,18,9.119
host,acl,aclnnTril,652.18,64,10.19,7.62,24.88,6.225
host,acl,aclrtCreateEventExWithFlag,3508.75,1304,2.691,0.63,98.69,20.126
host,acl,aclrtCtxSetSysParamOpt,23149.85,36290,0.638,0.17,31.81,0.366
host,acl,aclrtDestroyEvent,2031.73,1226,1.657,0.53,96.72,13.069
host,acl,aclrtFree,45.95,4,11.487,8.77,12.66,2.564
host,acl,aclrtGetCurrentContext,272.43,524,0.52,0.35,1.81,0.018
host,acl,aclrtGetDeviceCount,4.17,2,2.085,1.52,2.65,0.319
host,acl,aclrtGetHardwareSyncAddr,1217.42,2175,0.56,0.24,3.49,0.065
host,acl,aclrtGetResInCurrentThread,1257.47,3058,0.411,0.1,2.67,0.115
host,acl,aclrtGetStreamAttribute,5272.86,19193,0.275,0.12,18.65,0.029
host,acl,aclrtLaunchKernelWithHostArgs,142719,24179,5.903,2.06,1600.48,112.329
host,acl,aclrtMallocWithCfg,132.57,4,33.143,16.47,53.17,171.808
host,acl,aclrtMemcpy,18166.39,875,20.762,13.61,202.98,87.02
host,acl,aclrtMemcpyAsync,325.64,47,6.929,3.5,17.24,7.846
host,acl,aclrtQueryEventStatus,292.61,446,0.656,0.35,3.87,0.069
host,acl,aclrtRecordEvent,16011.51,1828,8.759,3.18,43.82,10.093
host,acl,aclrtRecordNotify,6501.92,1048,6.204,3.82,39.37,3.415
host,acl,aclrtStreamGetId,367.59,1048,0.351,0.15,1.69,0.013
host,acl,aclrtStreamWaitEvent,8727.91,1304,6.693,4.5,39.46,4.967
host,acl,aclrtSynchronizeDeviceWithTimeout,651.28,6,108.547,24.8,282.48,7040.927
host,acl,aclrtSynchronizeStream,121824.18,839,145.202,2.73,23571.73,750937.626
host,acl,aclrtSynchronizeStreamWithTimeout,6725.96,868,7.749,1.26,2044.82,6603.394
host,acl,aclrtWaitAndResetNotify,6839.93,1572,4.351,1.18,215.96,34.083
host,acl,hcom_allGather_,806.45,4,201.613,174.2,265.16,1367.965
host,acl,hcom_allReduce_,88064.84,516,170.668,126.26,700.42,2045.445
host,acl,hcom_broadcast_,885.93,4,221.483,194.01,247.31,610.603
host,node,launch,421725.6,24703,17.072,2.51,23625.09,27820.736
