Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclnnSubs,61.22,5,12.244,8.62,18.08,10.627
host,acl,aclnnTril,535.22,64,8.363,6.09,32.11,9.66
host,acl,aclnnUnique2,1043.47,4,260.868,227.22,296.88,847.439
host,acl,aclnnUnique2GetWorkspaceSize,93.96,4,23.49,19.83,29.81,14.739
host,acl,aclrtCreateEventExWithFlag,2615.93,1370,1.909,0.57,19.87,1.347
host,acl,aclrtCtxSetSysParamOpt,17338.22,36336,0.477,0.17,554.33,8.602
host,acl,aclrtDestroyEvent,1925.13,1431,1.345,0.33,130.43,18.965
host,acl,aclrtFree,140.85,20,7.042,3.45,19.02,15.863
host,acl,aclrtGetCurrentContext,241.53,557,0.434,0.3,2.16,0.011
host,acl,aclrtGetDeviceCount,4.28,2,2.14,2.11,2.17,0.001
host,acl,aclrtGetHardwareSyncAddr,1040.77,2182,0.477,0.25,2.29,0.022
host,acl,aclrtGetResInCurrentThread,1146.08,3066,0.374,0.1,2.04,0.079
host,acl,aclrtGetStreamAttribute,5130.91,19282,0.266,0.17,33.92,0.235
host,acl,aclrtLaunchKernelWithHostArgs,120819.98,24236,4.985,2.02,158.58,4.605
host,acl,aclrtMallocWithCfg,289.67,20,14.484,6.05,35.57,100.133
host,acl,aclrtMemcpy,18951.91,951,19.928,13.72,86.76,29.682
host,acl,aclrtMemcpyAsync,461.11,51,9.041,3.17,60.91,83.388
host,acl,aclrtQueryEventStatus,343.9,618,0.556,0.26,32.72,1.737
host,acl,aclrtRecordEvent,12079.51,1927,6.269,2.85,49.38,7.224
host,acl,aclrtRecordNotify,5576.88,1114,5.006,3.54,39.34,3.36
host,acl,aclrtStreamGetId,381.71,1114,0.343,0.18,1.89,0.012
host,acl,aclrtStreamWaitEvent,7108.22,1370,5.188,4.11,30.01,1.307
host,acl,aclrtSynchronizeDeviceWithTimeout,4135.86,6,689.31,21.43,1336.24,215902.887
host,acl,aclrtSynchronizeStream,343247.85,891,385.239,1.75,7714.85,481351.093
host,acl,aclrtSynchronizeStreamWithTimeout,16167.75,896,18.044,0.99,2503.27,24018.822
host,acl,aclrtWaitAndResetNotify,6070.07,1671,3.633,1.12,50.76,6.218
host,acl,hcom_allGather_,634.07,4,158.518,134.12,177.59,352.962
host,acl,hcom_allReduce_,78228.45,533,146.77,98.82,431.86,624.601
host,acl,hcom_broadcast_,3518.19,20,175.91,118.25,539.3,7943.996
host,node,launch,597682.66,24793,24.107,2.5,7752.11,23576.803
