Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclnnInplaceZero,483.13,25,19.325,2.16,149.24,767.76
host,acl,aclnnLeScalar,19.85,2,9.925,6.67,13.18,10.595
host,acl,aclnnLogicalNot,2249.09,256,8.786,5.69,30.54,3.92
host,acl,aclnnLtScalar,160.78,13,12.368,8.4,33.38,40.086
host,acl,aclnnLtTensor,2109.84,192,10.989,8.21,39.18,9.835
host,acl,aclnnMatmul,17998.74,1796,10.022,5.55,90.05,12.05
host,acl,aclnnMax,133.17,9,14.797,9.48,23.17,13.715
host,acl,aclnnMaxDim,20,1,20,20,20,0
host,acl,aclnnMean,11987.72,1028,11.661,8.11,51.17,4.712
host,acl,aclnnMul,30645.67,3340,9.175,5.62,64.67,6.353
host,acl,aclnnNeg,7737.57,512,15.112,11.48,48.41,7.949
host,acl,aclnnNonzero,41200.89,64,643.764,93.52,2317.45,270078.979
host,acl,aclnnNonzeroGetWorkspaceSize,2014.41,64,31.475,23.76,164.61,352.181
host,acl,aclnnNonzeroV2,130892.49,768,170.433,61.98,3937.46,90397.969
host,acl,aclnnNonzeroV2GetWorkspaceSize,19435.09,768,25.306,13.92,75.21,75.02
host,acl,aclnnPowTensorScalar,11605.58,1028,11.289,5.26,1502.36,2170.862
host,acl,aclnnReduceSum,56.35,2,28.175,10.71,45.64,305.026
host,acl,aclnnRsqrt,8512.81,1028,8.281,4.96,57.47,5.137
host,acl,aclnnSWhere,40.09,3,13.363,10.51,16.98,7.268
host,acl,aclnnSilu,2411.41,256,9.42,6.02,48.6,12.119
host,acl,aclnnSin,45.95,4,11.488,8.98,14.87,4.533
host,acl,aclnnSubs,53.25,5,10.65,9.09,13.32,2.2
host,acl,aclnnTril,523.69,64,8.183,6.17,14.8,1.244
host,acl,aclnnUnique2,997.08,4,249.27,224.58,282.11,456.491
host,acl,aclnnUnique2GetWorkspaceSize,184.3,4,46.075,17.55,123.54,2004.031
host,acl,aclrtCreateEventExWithFlag,3361.56,1370,2.454,0.77,74.31,12.947
host,acl,aclrtCtxSetSysParamOpt,17510.08,36336,0.482,0.17,39.94,0.192
host,acl,aclrtDestroyEvent,2162.62,1402,1.543,0.48,93.47,13.162
host,acl,aclrtFree,97.5,20,4.875,3.2,10.42,2.705
host,acl,aclrtGetCurrentContext,248.53,557,0.446,0.29,1.53,0.006
host,acl,aclrtGetDeviceCount,5.77,2,2.885,2.57,3.2,0.099
host,acl,aclrtGetHardwareSyncAddr,1021.68,2182,0.468,0.25,2.66,0.028
host,acl,aclrtGetResInCurrentThread,1198.09,3066,0.391,0.1,2.85,0.096
host,acl,aclrtGetStreamAttribute,5236.55,19282,0.272,0.13,7.09,0.006
host,acl,aclrtLaunchKernelWithHostArgs,140118.07,24236,5.781,2.02,1496.76,98.774
host,acl,aclrtMallocWithCfg,221.46,20,11.073,5.98,33.42,38.354
host,acl,aclrtMemcpy,19956.96,951,20.985,14.54,112.88,45.522
host,acl,aclrtMemcpyAsync,420.38,51,8.243,3.47,27.23,29.234
host,acl,aclrtQueryEventStatus,437,589,0.742,0.35,31,1.603
host,acl,aclrtRecordEvent,14766.48,1927,7.663,2.81,54.48,15.998
host,acl,aclrtRecordNotify,7126.74,1114,6.397,3.5,47.17,12.665
host,acl,aclrtStreamGetId,393.7,1114,0.353,0.16,1.68,0.012
host,acl,aclrtStreamWaitEvent,8735.15,1370,6.376,4.27,55.08,7.611
host,acl,aclrtSynchronizeDeviceWithTimeout,2756.84,6,459.473,30.07,1268.95,166263.908
host,acl,aclrtSynchronizeStream,120663.06,891,135.424,1.69,3855.62,111022.736
host,acl,aclrtSynchronizeStreamWithTimeout,13042.49,896,14.556,1.07,2314.2,14719.009
host,acl,aclrtWaitAndResetNotify,8799.59,1671,5.266,1.07,204.49,75.749
host,acl,hcom_allGather_,687.6,4,171.9,152.18,206.99,455.024
host,acl,hcom_allReduce_,87996.6,533,165.097,113.74,524.05,1562.369
host,acl,hcom_broadcast_,3261.1,20,163.055,132.89,274.31,1151.206
host,node,launch,409394.82,24793,16.513,2.43,3894.6,5532.529
