Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclnnInplaceMaskedFillScalar,174.68,9,19.409,11.06,37.3,75.958
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,89.24,5,17.848,14.23,26.87,22.244
host,acl,aclnnInplaceOne,729.31,68,10.725,6.76,82.97,91.489
host,acl,aclnnInplaceZero,329.36,25,13.174,2.41,25.12,35.242
host,acl,aclnnLeScalar,21.04,2,10.52,8.51,12.53,4.04
host,acl,aclnnLogicalNot,2328.46,256,9.096,6.36,17.91,1.381
host,acl,aclnnLtScalar,147.88,13,11.375,7.9,14.78,4.95
host,acl,aclnnLtTensor,2150.7,192,11.202,8.38,45.96,13.513
host,acl,aclnnMatmul,17288.5,1796,9.626,5.94,149.07,14.975
host,acl,aclnnMax,131.94,9,14.66,11.52,23,11.927
host,acl,aclnnMaxDim,19.5,1,19.5,19.5,19.5,0
host,acl,aclnnMean,12427.81,1028,12.089,8.32,50.82,4.868
host,acl,aclnnMul,29390.32,3340,8.799,5.4,44.95,5.688
host,acl,aclnnNeg,7790.97,512,15.217,11.72,62.94,12.064
host,acl,aclnnNonzero,113672.8,64,1776.138,103.05,7774.42,1301873.836
host,acl,aclnnNonzeroGetWorkspaceSize,2426.19,64,37.909,23.22,627.53,5552.467
host,acl,aclnnNonzeroV2,267927.22,768,348.864,64.99,7355.89,314563.549
host,acl,aclnnNonzeroV2GetWorkspaceSize,16774.84,768,21.842,14.12,65.17,53.996
host,acl,aclnnPowTensorScalar,9397.4,1028,9.141,5.43,43.7,2.864
host,acl,aclnnReduceSum,50.67,2,25.335,11.26,39.41,198.106
host,acl,aclnnRsqrt,7632.1,1028,7.424,4.91,15.09,1.726
host,acl,aclnnSWhere,43.5,3,14.5,11.99,18.48,8.1
host,acl,aclnnSilu,2098.71,256,8.198,5.56,16.68,1.612
host,acl,aclnnSin,36.48,4,9.12,7.08,12.98,5.248
host,acl,aclnnSubs,54.79,5,10.958,9.67,12.8,1.07
host,acl,aclnnTril,536.11,64,8.377,5.67,34.18,11.616
host,acl,aclnnUnique2,997.57,4,249.392,223,289.89,757.803
host,acl,aclnnUnique2GetWorkspaceSize,81.42,4,20.355,18.06,22.86,4.871
host,acl,aclrtCreateEventExWithFlag,2892.18,1370,2.111,0.54,69.21,8.336
host,acl,aclrtCtxSetSysParamOpt,18044,36336,0.497,0.17,27.16,0.166
host,acl,aclrtDestroyEvent,1929.7,1423,1.356,0.51,274.86,53.339
host,acl,aclrtFree,115.72,20,5.786,3.48,12.8,7.438
host,acl,aclrtGetCurrentContext,227.52,557,0.408,0.32,1.2,0.005
host,acl,aclrtGetDeviceCount,4.12,2,2.06,1.36,2.76,0.49
host,acl,aclrtGetHardwareSyncAddr,1162.51,2182,0.533,0.25,2.47,0.051
host,acl,aclrtGetResInCurrentThread,1018.67,3066,0.332,0.1,2.9,0.055
host,acl,aclrtGetStreamAttribute,5127.33,19282,0.266,0.16,25.32,0.058
host,acl,aclrtLaunchKernelWithHostArgs,132129.38,24236,5.452,1.96,144.78,4.616
host,acl,aclrtMallocWithCfg,265.07,20,13.254,6.23,36.15,103.325
host,acl,aclrtMemcpy,19175.84,951,20.164,13.29,285.62,103.975
host,acl,aclrtMemcpyAsync,432.57,51,8.482,3.39,27.75,30.487
host,acl,aclrtQueryEventStatus,429.93,610,0.705,0.26,4.05,0.159
host,acl,aclrtRecordEvent,12346.26,1927,6.407,2.81,24.82,4.654
host,acl,aclrtRecordNotify,6029.53,1114,5.413,3.56,51.75,5.714
host,acl,aclrtStreamGetId,381.8,1114,0.343,0.18,1.62,0.012
host,acl,aclrtStreamWaitEvent,7975.68,1370,5.822,3.93,44.44,3.226
host,acl,aclrtSynchronizeDeviceWithTimeout,16653.28,6,2775.547,21.33,14004.15,25415417.866
host,acl,aclrtSynchronizeStream,330357.62,891,370.772,1.71,7696.28,495566.642
host,acl,aclrtSynchronizeStreamWithTimeout,16086.82,896,17.954,1.24,2349.46,20815.327
host,acl,aclrtWaitAndResetNotify,6229.2,1671,3.728,1.09,167.66,18.874
host,acl,hcom_allGather_,651.29,4,162.823,153.08,178.99,108.601
host,acl,hcom_allReduce_,83138.46,533,155.982,101.6,460.74,958.531
host,acl,hcom_broadcast_,3309.8,20,165.49,121.11,243.2,1508.706
host,node,launch,603799.31,24793,24.354,2.46,7733.84,23803.605
