Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclnnLtTensor,1965.43,192,10.237,7.01,97.68,42.11
host,acl,aclnnMatmul,16176.73,1796,9.007,5.06,55.22,4.957
host,acl,aclnnMax,129.83,9,14.426,10.05,19.55,9.008
host,acl,aclnnMaxDim,19.59,1,19.59,19.59,19.59,0
host,acl,aclnnMean,11437.51,1028,11.126,7.55,44.39,4.437
host,acl,aclnnMul,27006.32,3340,8.086,4.91,77.58,7.636
host,acl,aclnnNeg,7216.66,512,14.095,10.9,53.87,16.197
host,acl,aclnnNonzero,42488.34,64,663.88,100.38,2993.43,344075.862
host,acl,aclnnNonzeroGetWorkspaceSize,2159.77,64,33.746,25.58,86.85,65.222
host,acl,aclnnNonzeroV2,278560.64,768,362.709,61.64,4051.5,302650.868
host,acl,aclnnNonzeroV2GetWorkspaceSize,16745.11,768,21.804,13.06,103.22,73.927
host,acl,aclnnPowTensorScalar,8789.69,1028,8.55,4.74,33.22,3.237
host,acl,aclnnReduceSum,52.2,3,17.4,9.62,32.86,119.507
host,acl,aclnnRsqrt,7235.89,1028,7.039,4.51,59.61,7.438
host,acl,aclnnSWhere,31.44,3,10.48,9.75,11.05,0.294
host,acl,aclnnSilu,2042.95,256,7.98,5.52,14,1.706
host,acl,aclnnSin,38.15,4,9.538,6.63,13.54,6.403
host,acl,aclnnSubs,51.68,5,10.336,9.34,12.37,1.292
host,acl,aclnnTril,490.57,64,7.665,5.76,16.7,1.937
host,acl,aclrtCreateEventExWithFlag,2664.02,1304,2.043,0.57,62.42,8.149
host,acl,aclrtCtxSetSysParamOpt,16235.58,36290,0.447,0.17,11.94,0.073
host,acl,aclrtDestroyEvent,1265.6,1275,0.993,0.52,15.5,0.566
host,acl,aclrtFree,47.35,4,11.838,9.66,15.14,4.896
host,acl,aclrtGetCurrentContext,229.03,524,0.437,0.29,1.7,0.013
host,acl,aclrtGetDeviceCount,5.97,2,2.985,2.81,3.16,0.031
host,acl,aclrtGetHardwareSyncAddr,1043.65,2175,0.48,0.25,2.54,0.027
host,acl,aclrtGetResInCurrentThread,1116.04,3058,0.365,0.11,4.61,0.087
host,acl,aclrtGetStreamAttribute,5909.55,19193,0.308,0.17,782.91,31.938
host,acl,aclrtLaunchKernelWithHostArgs,125206.32,24179,5.178,2,93.24,5.25
host,acl,aclrtMallocWithCfg,116.01,4,29.003,26.2,31.28,3.652
host,acl,aclrtMemcpy,18764.02,875,21.445,14.09,125.42,58.769
host,acl,aclrtMemcpyAsync,318.4,47,6.774,2.79,18.68,15.48
host,acl,aclrtQueryEventStatus,264.02,496,0.532,0.27,4.95,0.085
host,acl,aclrtRecordEvent,12179.58,1828,6.663,2.79,40.31,8.273
host,acl,aclrtRecordNotify,5744.55,1048,5.481,3.42,50.11,3.957
host,acl,aclrtStreamGetId,376.94,1048,0.36,0.22,1.43,0.01
host,acl,aclrtStreamWaitEvent,7464.59,1304,5.724,4.05,31.4,2.764
host,acl,aclrtSynchronizeDeviceWithTimeout,3301.51,6,550.252,19.95,1138.83,243554.027
host,acl,aclrtSynchronizeStream,267971.53,839,319.394,2.6,3972.8,301743.615
host,acl,aclrtSynchronizeStreamWithTimeout,10998.43,868,12.671,1.22,2401.85,22445.083
host,acl,aclrtWaitAndResetNotify,5983.02,1572,3.806,1.11,41.51,5.101
host,acl,hcom_allGather_,692.96,4,173.24,150.84,198.32,447.575
host,acl,hcom_allReduce_,80114.39,516,155.26,115.53,458.58,1171.421
host,acl,hcom_broadcast_,883.02,4,220.755,204.4,231.71,103.939
host,node,launch,531912.41,24703,21.532,2.42,4013.11,14727.343
