Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclnnIndexPutImpl,17161.56,516,33.259,24.75,106.69,50.367
host,acl,aclnnIndexPutImplGetWorkspaceSize,16714.05,516,32.392,24.67,77.47,23.6
host,acl,aclnnInplaceCopy,18263.82,2185,8.359,4.83,41.44,4.495
host,acl,aclnnInplaceCopyGetWorkspaceSize,393.59,45,8.746,4.76,45.3,46.833
host,acl,aclnnInplaceFillScalar,101.81,2,50.905,20.04,81.77,952.648
host,acl,aclnnInplaceMaskedFillScalar,158.21,9,17.579,8.93,41.96,90.41
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,83,5,16.6,12.62,27.37,29.751
host,acl,aclnnInplaceOne,584.76,67,8.728,6.4,28.09,7.354
host,acl,aclnnInplaceZero,104.85,9,11.65,9.02,20.92,14.135
host,acl,aclnnLeScalar,25.18,2,12.59,9.83,15.35,7.618
host,acl,aclnnLogicalNot,2162.99,256,8.449,6.93,11.74,0.418
host,acl,aclnnLtScalar,91.91,9,10.212,7.86,14.32,4.844
host,acl,aclnnLtTensor,1750.89,192,9.119,7.77,40.52,5.658
host,acl,aclnnMatmul,16539.1,1796,9.209,5.41,55,2.413
host,acl,aclnnMax,117.28,9,13.031,11.51,16.39,1.818
host,acl,aclnnMaxDim,26.15,1,26.15,26.15,26.15,0
host,acl,aclnnMean,11645.32,1028,11.328,7.99,30.56,1.415
host,acl,aclnnMul,28544.55,3340,8.546,5.36,46.76,5.028
host,acl,aclnnNeg,6060.81,512,11.838,6.92,29.2,10.89
host,acl,aclnnNonzero,87670.97,64,1369.859,431.13,6488.36,716142.37
host,acl,aclnnNonzeroGetWorkspaceSize,1945.32,64,30.396,25.68,92.32,86.83
host,acl,aclnnNonzeroV2,296725.46,768,386.361,62.44,2672.04,300839.476
host,acl,aclnnNonzeroV2GetWorkspaceSize,15400.41,768,20.053,14.11,60.88,28.664
host,acl,aclnnPowTensorScalar,9213.1,1028,8.962,5.16,46.23,3.367
host,acl,aclnnReduceSum,55.64,3,18.547,11.67,30.44,71.302
host,acl,aclnnRsqrt,7633.58,1028,7.426,4.75,36.31,2.42
host,acl,aclnnSWhere,32.91,3,10.97,9.95,12.26,0.926
host,acl,aclnnSilu,2131.28,256,8.325,5.86,27.71,2.466
host,acl,aclnnSin,65.64,4,16.41,8.6,34.09,107.915
host,acl,aclnnSubs,71.01,5,14.202,10.04,26.68,39.444
host,acl,aclnnTril,556.64,64,8.697,6.35,36.45,13.146
host,acl,aclrtCreateEventExWithFlag,2492.69,1304,1.912,0.61,24.15,2.685
host,acl,aclrtCtxSetSysParamOpt,16981.22,36246,0.468,0.17,35.11,0.286
host,acl,aclrtDestroyEvent,1245.82,1200,1.038,0.29,80.41,6.844
host,acl,aclrtFree,38.4,4,9.6,7.7,11,1.431
host,acl,aclrtGetCurrentContext,224.52,524,0.428,0.3,1.77,0.007
host,acl,aclrtGetDeviceCount,4.19,2,2.095,1.91,2.28,0.034
host,acl,aclrtGetHardwareSyncAddr,971.58,2175,0.447,0.24,2.93,0.023
host,acl,aclrtGetResInCurrentThread,1093.82,3054,0.358,0.1,3.53,0.072
host,acl,aclrtGetStreamAttribute,5194.26,19171,0.271,0.16,28.39,0.043
host,acl,aclrtLaunchKernelWithHostArgs,126641.76,23197,5.459,2.09,72.65,3.27
host,acl,aclrtMallocWithCfg,104.15,4,26.038,20.97,30.62,11.856
host,acl,aclrtMemcpy,17147.32,857,20.009,14.51,98.13,34.737
host,acl,aclrtMemcpyAsync,294.95,45,6.554,2.91,21.54,12.083
host,acl,aclrtQueryEventStatus,219.61,420,0.523,0.32,1.9,0.011
host,acl,aclrtRecordEvent,11597.54,1828,6.344,2.84,37.15,5.005
host,acl,aclrtRecordNotify,5443.4,1048,5.194,3.83,13.47,0.642
host,acl,aclrtStreamGetId,374.69,1048,0.358,0.15,1.73,0.011
host,acl,aclrtStreamWaitEvent,7239.34,1304,5.552,4.51,34.99,1.959
host,acl,aclrtSynchronizeDeviceWithTimeout,3117.74,6,519.623,13.05,1015.14,165926.33
host,acl,aclrtSynchronizeStream,332905.57,833,399.647,8.05,6337.43,388865.555
host,acl,aclrtSynchronizeStreamWithTimeout,9760.48,856,11.402,1.62,2566.38,17482.711
host,acl,aclrtWaitAndResetNotify,5580.04,1572,3.55,1.13,34.61,3.156
host,acl,hcom_allGather_,572.67,4,143.168,139.17,146.27,8.167
host,acl,hcom_allReduce_,74136.15,516,143.675,118.44,580.65,631.886
host,acl,hcom_broadcast_,749.69,4,187.422,174.14,199.2,112.646
host,node,launch,587320.53,23721,24.76,2.59,6406.48,20255.66
