Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::t,"128,5120",,2.2,7.68,0,0,0,0
aten::transpose,"128,5120;
;
",,2.91,5.48,0,0,0,0
aten::as_strided,"128,5120;
;
;
",,2.57,2.57,0,0,0,0
aten::matmul,"1,6,5120;
5120,128",,11.8,20.27,0,9.94025,0,9.94025
empty_tensor,,,3.65,3.65,0,0,0,0
aclnnMatmul,,,4.82,4.82,9.94025,9.94025,9.94025,9.94025
aten::view,"1,6,128;
",,3.28,3.28,0,0,0,0
aten::linear,"1,6,5120;
128,5120;
",,3.23,32.51,0,9.94025,0,9.94025
aten::linear,"1,6,5120;
128,5120;
",,2.7,29.28,0,9.94025,0,9.94025
aten::t,"128,5120",,1.88,8.17,0,0,0,0
aten::transpose,"128,5120;
;
",,3.57,6.29,0,0,0,0
aten::as_strided,"128,5120;
;
;
",,2.72,2.72,0,0,0,0
aten::matmul,"1,6,5120;
5120,128",,9.36,18.41,0,9.94025,0,9.94025
empty_tensor,,,4.01,4.01,0,0,0,0
aclnnMatmul,,,5.04,5.04,9.94025,9.94025,9.94025,9.94025
aten::view,"1,6,128;
",,3.3,3.3,0,0,0,0
aten::to,"1,6,8,128;
;
;
;
",,2.33,30.45,0,1.32,0,0
aten::_to_copy,"1,6,8,128;
;
;
;
;
;
",,4.12,28.12,0,1.32,0,0
aten::empty_strided,";
;
;
;
;
",,6.22,8.04,0,0,0,0
empty_tensor,,,1.82,1.82,0,0,0,0
aten::copy_,"1,6,8,128;
1,6,8,128;
",,10.91,15.96,0,1.32,0,0
aclnnInplaceCopy,,,5.05,5.05,1.32,1.32,0,0
aten::square,"1,6,8,128",,2.0,28.44,0,7.14025,0,0
aten::pow,"1,6,8,128;
",,2.49,26.44,0,7.14025,0,0
aten::pow,"1,6,8,128;
",,14.23,23.95,0,7.14025,0,0
aten::result_type,"1,6,8,128;
",,1.2,1.2,0,0,0,0
empty_tensor,,,3.57,3.57,0,0,0,0
aclnnPowTensorScalar,,,4.95,4.95,7.14025,7.14025,0,0
aten::mean,"1,6,8,128;
;
;
",,15.33,23.1,0,4.58,0,0
empty_tensor,,,2.89,2.89,0,0,0,0
aclnnMean,,,4.88,4.88,4.58,4.58,0,0
aten::add,"1,6,8,1;
;
",,13.06,24.34,0,1.52,0,0
empty_tensor,,,3.04,3.04,0,0,0,0
aten::item,,,1.76,3.26,0,0,0,0
aten::_local_scalar_dense,,,1.5,1.5,0,0,0,0
aclnnAdds,,,4.98,4.98,1.52,1.52,0,0
aten::rsqrt,"1,6,8,1",,1.74,18.6,0,1.38,0,0
aten::rsqrt,"1,6,8,1",,8.87,16.86,0,1.38,0,0
empty_tensor,,,3.62,3.62,0,0,0,0
aclnnRsqrt,,,4.37,4.37,1.38,1.38,0,0
aten::mul,"1,6,8,128;
1,6,8,1",,12.93,20.74,0,5.60025,0,0
empty_tensor,,,3.65,3.65,0,0,0,0
aclnnMul,,,4.16,4.16,5.60025,5.60025,0,0
aten::to,"1,6,8,128;
;
;
;
",,3.15,44.77,0,1.78,0,0
aten::_to_copy,"1,6,8,128;
;
;
;
;
;
",,5.6,41.62,0,1.78,0,0
aten::empty_strided,";
;
;
;
;
",,5.86,7.78,0,0,0,0
empty_tensor,,,1.92,1.92,0,0,0,0
aten::copy_,"1,6,8,128;
1,6,8,128;
",,13.36,28.24,0,1.78,0,0
aclnnInplaceCopy,,,14.88,14.88,1.78,1.78,0,0
aten::mul,"128;
1,6,8,128",,62.63,80.38,0,4.82,0,0
empty_tensor,,,6.01,6.01,0,0,0,0
aclnnMul,,,11.74,11.74,4.82,4.82,0,0
aten::transpose,"1,6,8,128;
;
",,6.18,11.99,0,0,0,0
aten::as_strided,"1,6,8,128;
;
;
",,5.81,5.81,0,0,0,0
aten::to,"1,6,1,128;
;
;
;
",,4.9,114.79,0,1.34,0,0
aten::_to_copy,"1,6,1,128;
;
;
;
;
;
",,6.34,109.89,0,1.34,0,0
aten::empty_strided,";
;
;
;
;
",,8.39,10.62,0,0,0,0
empty_tensor,,,2.23,2.23,0,0,0,0
aten::copy_,"1,6,1,128;
1,6,1,128;
",,69.64,92.93,0,1.34,0,0
aclnnInplaceCopy,,,23.29,23.29,1.34,1.34,0,0
aten::square,"1,6,1,128",,5.32,104.3,0,1.64,0,0
aten::pow,"1,6,1,128;
",,13.05,98.98,0,1.64,0,0
aten::pow,"1,6,1,128;
",,45.08,85.93,0,1.64,0,0
aten::result_type,"1,6,1,128;
",,5.89,5.89,0,0,0,0
empty_tensor,,,13.4,13.4,0,0,0,0
aclnnPowTensorScalar,,,21.56,21.56,1.64,1.64,0,0
aten::mean,"1,6,1,128;
;
;
",,41.92,54.72,0,4.28,0,0
empty_tensor,,,4.54,4.54,0,0,0,0
aclnnMean,,,8.26,8.26,4.28,4.28,0,0
aten::add,"1,6,1,1;
;
",,20.94,47.15,0,1.44,0,0
empty_tensor,,,3.33,3.33,0,0,0,0
aten::item,,,2.12,12.73,0,0,0,0
aten::_local_scalar_dense,,,10.61,10.61,0,0,0,0
aclnnAdds,,,10.15,10.15,1.44,1.44,0,0
aten::rsqrt,"1,6,1,1",,1.97,46.74,0,1.2,0,0
aten::rsqrt,"1,6,1,1",,12.17,44.77,0,1.2,0,0
empty_tensor,,,16.81,16.81,0,0,0,0
aclnnRsqrt,,,15.79,15.79,1.2,1.2,0,0
aten::mul,"1,6,1,128;
1,6,1,1",,26.63,39.48,0,2.26,0,0
empty_tensor,,,3.33,3.33,0,0,0,0
aclnnMul,,,9.52,9.52,2.26,2.26,0,0
aten::to,"1,6,1,128;
;
;
;
",,8.29,95.0,0,1.1,0,0
aten::_to_copy,"1,6,1,128;
;
;
;
;
;
",,31.57,86.71,0,1.1,0,0
aten::empty_strided,";
;
;
;
;
",,14.38,17.09,0,0,0,0
empty_tensor,,,2.71,2.71,0,0,0,0
aten::copy_,"1,6,1,128;
1,6,1,128;
",,25.85,38.05,0,1.1,0,0
aclnnInplaceCopy,,,12.2,12.2,1.1,1.1,0,0
aten::mul,"128;
1,6,1,128",,28.11,50.75,0,3.44,0,0
empty_tensor,,,12.64,12.64,0,0,0,0
aclnnMul,,,10.0,10.0,3.44,3.44,0,0
aten::transpose,"1,6,1,128;
;
",,4.33,8.75,0,0,0,0
aten::as_strided,"1,6,1,128;
;
;
",,4.42,4.42,0,0,0,0
aten::transpose,"1,6,1,128;
;
",,11.39,18.91,0,0,0,0
aten::as_strided,"1,6,1,128;
;
;
",,7.52,7.52,0,0,0,0
aten::unsqueeze,"1,6,128;
",,4.34,12.64,0,0,0,0
aten::as_strided,"1,6,128;
;
;
",,8.3,8.3,0,0,0,0
aten::unsqueeze,"1,6,128;
",,3.6,8.31,0,0,0,0
aten::as_strided,"1,6,128;
;
;
",,4.71,4.71,0,0,0,0
aten::mul,"1,8,6,128;
1,1,6,128",,40.26,66.15,0,27.6005,0,0
